"item_id","order_id","product_id","quantity","price_at_purchase","discount_percent"
54452,11920,89,0.36,566.61,15
54453,11920,60,1.05,325.54,5
54454,11920,88,0.67,454.64,15
54455,11920,21,1.04,141.81,0
54456,11921,104,1.86,415.54,0
54457,11921,2,1.09,70.71,0
54458,11921,7,0.84,80.41,10
54459,11921,10,1.29,63.7,0
54460,11921,76,2.0,50.48,15
54461,11922,102,0.78,622.95,15
54462,11922,43,1.53,151.48,5
54463,11923,66,0.89,506.57,0
54464,11923,63,1.57,336.58,15
54465,11923,91,0.72,562.14,15
54466,11923,11,1.75,63.21,0
54467,11923,98,1.87,502.38,0
54468,11924,25,1.45,108.45,15
54469,11924,57,1.46,365.92,0
54470,11924,48,1.66,147.92,0
54471,11924,6,1.12,110.57,0
54472,11924,72,0.62,471.68,0
54473,11924,65,1.7,438.6,0
54474,11925,99,1.23,484.29,0
54475,11925,37,0.5,91.96,15
54476,11925,89,1.95,566.61,0
54477,11925,73,3.0,45.19,0
54478,11925,79,3.0,74.07,0
54479,11925,45,1.13,117.18,15
54480,11925,81,2.0,57.15,0
54481,11925,63,1.87,336.58,0
54482,11925,80,3.0,59.15,10
54483,11926,21,1.37,141.81,5
54484,11926,32,0.74,95.42,10
54485,11926,48,1.61,147.92,15
54486,11927,37,1.25,91.96,15
54487,11927,76,2.0,50.48,0
54488,11927,45,1.97,117.18,15
54489,11927,32,0.53,95.42,10
54490,11928,38,1.26,116.39,0
54491,11928,26,1.29,115.25,10
54492,11928,78,2.0,51.93,10
54493,11928,41,1.89,188.79,0
54494,11928,22,1.97,135.76,0
54495,11928,95,1.79,446.25,15
54496,11929,31,0.36,103.88,0
54497,11929,79,3.0,74.07,0
54498,11929,95,1.3,446.25,15
54499,11929,53,0.61,127.64,15
54500,11929,30,0.87,145.27,10
54501,11929,64,0.91,480.06,10
54502,11930,31,1.09,103.88,15
54503,11930,61,1.1,268.76,5
54504,11930,79,3.0,74.07,0
54505,11930,99,1.72,484.29,0
54506,11930,67,1.78,499.02,15
54507,11930,14,0.57,92.91,0
54508,11930,102,0.48,622.95,0
54509,11930,24,1.74,122.05,15
54510,11930,6,1.13,110.57,0
54511,11931,12,1.41,86.7,0
54512,11931,86,3.0,50.38,5
54513,11931,36,0.71,87.71,15
54514,11931,82,3.0,73.18,0
54515,11931,61,1.68,268.76,5
54516,11932,91,1.42,562.14,0
54517,11932,95,1.14,446.25,5
54518,11932,34,1.77,132.0,0
54519,11932,93,1.36,642.31,5
54520,11933,58,1.97,505.62,0
54521,11933,37,1.69,91.96,10
54522,11933,103,1.05,375.12,0
54523,11933,32,0.41,95.42,15
54524,11933,95,1.12,446.25,10
54525,11934,70,0.99,444.53,0
54526,11934,16,1.08,119.73,0
54527,11934,37,1.32,91.96,0
54528,11934,59,1.34,493.85,0
54529,11934,57,0.91,365.92,0
54530,11934,61,1.55,268.76,10
54531,11934,56,1.09,480.14,10
54532,11934,59,0.5,493.85,0
54533,11934,6,1.99,110.57,0
54534,11934,41,1.66,188.79,15
54535,11934,14,0.36,92.91,0
54536,11934,49,1.35,127.41,15
54537,11934,71,1.52,447.37,5
54538,11935,11,0.96,63.21,5
54539,11935,50,1.57,127.26,15
54540,11935,85,1.0,39.01,0
54541,11935,37,1.97,91.96,0
54542,11936,85,2.0,39.01,0
54543,11936,43,0.7,151.48,0
54544,11936,93,0.78,642.31,10
54545,11936,89,0.3,566.61,5
54546,11937,9,0.91,75.04,10
54547,11937,8,0.57,118.14,0
54548,11937,43,0.48,151.48,5
54549,11937,92,0.95,322.88,10
54550,11937,88,1.85,454.64,0
54551,11938,44,1.09,131.81,0
54552,11938,33,1.49,119.99,15
54553,11938,76,3.0,50.48,15
54554,11939,58,1.96,505.62,0
54555,11939,79,3.0,74.07,10
54556,11939,68,1.17,389.95,0
54557,11939,69,0.55,494.35,0
54558,11940,61,0.47,268.76,15
54559,11940,28,1.32,150.62,15
54560,11940,79,2.0,74.07,15
54561,11940,44,1.18,131.81,5
54562,11940,66,1.25,506.57,0
54563,11940,96,1.49,333.02,0
54564,11940,15,0.8,68.97,5
54565,11940,86,2.0,50.38,15
54566,11941,28,1.89,150.62,15
54567,11941,82,2.0,73.18,5
54568,11941,68,1.59,389.95,5
54569,11941,24,1.57,122.05,10
54570,11941,34,0.88,132.0,10
54571,11941,29,0.77,90.93,15
54572,11942,23,1.75,144.74,15
54573,11942,69,1.68,494.35,0
54574,11942,29,1.73,90.93,15
54575,11942,44,1.59,131.81,10
54576,11942,29,1.68,90.93,0
54577,11943,47,1.17,138.47,5
54578,11943,57,0.87,365.92,0
54579,11943,70,1.84,444.53,10
54580,11943,73,3.0,45.19,0
54581,11943,60,0.68,325.54,0
54582,11944,53,0.35,127.64,0
54583,11944,2,0.35,70.71,0
54584,11944,103,1.77,375.12,0
54585,11945,26,1.76,115.25,15
54586,11945,62,0.92,323.63,0
54587,11945,51,0.87,189.18,0
54588,11945,22,0.73,135.76,5
54589,11946,6,0.37,110.57,10
54590,11946,7,1.73,80.41,15
54591,11947,49,1.38,127.41,10
54592,11947,54,0.67,180.24,0
54593,11947,70,0.5,444.53,0
54594,11947,96,1.79,333.02,0
54595,11947,4,1.36,85.3,5
54596,11947,92,0.88,322.88,0
54597,11947,60,0.92,325.54,15
54598,11947,89,0.35,566.61,0
54599,11948,76,1.0,50.48,0
54600,11948,34,0.43,132.0,15
54601,11948,88,0.73,454.64,0
54602,11949,89,0.77,566.61,15
54603,11949,30,0.45,145.27,15
54604,11949,34,1.16,132.0,0
54605,11949,103,1.09,375.12,0
54606,11949,84,2.0,39.3,0
54607,11949,48,0.62,147.92,15
54608,11949,91,0.55,562.14,15
54609,11950,46,1.63,156.6,10
54610,11950,4,0.62,85.3,5
54611,11950,45,1.96,117.18,10
54612,11950,16,1.77,119.73,0
54613,11950,45,1.47,117.18,15
54614,11950,95,0.33,446.25,10
54615,11951,68,1.77,389.95,5
54616,11951,73,2.0,45.19,5
54617,11951,26,0.62,115.25,0
54618,11952,103,1.87,375.12,15
54619,11952,102,1.46,622.95,0
54620,11952,3,0.81,69.85,0
54621,11953,89,1.46,566.61,15
54622,11953,57,0.43,365.92,15
54623,11953,103,1.12,375.12,10
54624,11954,45,0.89,117.18,0
54625,11954,82,3.0,73.18,0
54626,11954,68,0.42,389.95,0
54627,11954,58,0.64,505.62,0
54628,11954,7,1.69,80.41,5
54629,11954,56,0.62,480.14,0
54630,11955,74,3.0,42.56,0
54631,11955,61,0.55,268.76,10
54632,11955,18,1.21,90.85,10
54633,11956,85,1.0,39.01,15
54634,11956,68,0.75,389.95,10
54635,11956,79,1.0,74.07,0
54636,11956,81,1.0,57.15,0
54637,11956,98,1.66,502.38,5
54638,11956,75,1.0,42.97,10
54639,11956,84,3.0,39.3,0
54640,11956,30,0.98,145.27,10
54641,11956,100,1.52,339.26,10
54642,11957,22,0.78,135.76,10
54643,11957,24,1.23,122.05,0
54644,11958,88,0.85,454.64,10
54645,11958,33,0.53,119.99,10
54646,11958,61,0.45,268.76,0
54647,11959,22,0.48,135.76,0
54648,11959,33,1.57,119.99,0
54649,11959,61,0.96,268.76,15
54650,11959,89,0.97,566.61,0
54651,11959,93,0.71,642.31,10
54652,11959,101,0.45,514.24,0
54653,11960,50,1.89,127.26,0
54654,11961,14,0.67,92.91,0
54655,11961,55,1.25,162.32,0
54656,11961,6,0.88,110.57,15
54657,11961,87,0.43,472.19,15
54658,11961,4,1.59,85.3,0
54659,11961,71,0.99,447.37,10
54660,11961,92,1.89,322.88,10
54661,11962,56,1.16,480.14,5
54662,11962,45,0.41,117.18,0
54663,11963,103,1.87,375.12,0
54664,11963,11,0.84,63.21,0
54665,11963,77,3.0,37.81,0
54666,11964,100,1.19,339.26,5
54667,11964,37,0.3,91.96,0
54668,11964,17,1.14,101.8,5
54669,11964,50,1.83,127.26,0
54670,11964,75,2.0,42.97,0
54671,11964,98,0.3,502.38,15
54672,11964,47,0.62,138.47,10
54673,11964,84,2.0,39.3,10
54674,11965,28,0.34,150.62,0
54675,11965,68,0.83,389.95,15
54676,11965,78,3.0,51.93,5
54677,11965,55,1.61,162.32,10
54678,11966,46,0.4,156.6,5
54679,11966,104,1.77,415.54,0
54680,11966,93,1.6,642.31,0
54681,11966,22,1.21,135.76,15
54682,11966,99,1.49,484.29,0
54683,11966,73,1.0,45.19,5
54684,11967,56,1.75,480.14,5
54685,11967,28,1.84,150.62,0
54686,11968,42,1.67,144.77,0
54687,11968,76,3.0,50.48,0
54688,11969,71,1.17,447.37,10
54689,11970,76,1.0,50.48,0
54690,11970,85,3.0,39.01,0
54691,11971,3,1.2,69.85,5
54692,11971,18,1.0,90.85,0
54693,11971,77,3.0,37.81,0
54694,11972,37,1.87,91.96,5
54695,11972,6,1.14,110.57,0
54696,11972,25,1.01,108.45,0
54697,11972,9,0.93,75.04,15
54698,11973,53,0.73,127.64,0
54699,11974,53,1.84,127.64,0
54700,11974,37,1.82,91.96,0
54701,11974,6,1.39,110.57,5
54702,11974,100,0.56,339.26,5
54703,11974,66,1.9,506.57,10
54704,11975,41,0.7,188.79,0
54705,11975,47,1.65,138.47,0
54706,11975,47,1.11,138.47,10
54707,11975,96,1.92,333.02,0
54708,11975,58,0.38,505.62,10
54709,11975,32,0.34,95.42,0
54710,11976,69,1.95,494.35,0
54711,11976,59,0.85,493.85,0
54712,11976,89,1.44,566.61,5
54713,11976,103,1.15,375.12,0
54714,11976,86,1.0,50.38,0
54715,11977,82,2.0,73.18,0
54716,11977,47,1.22,138.47,0
54717,11977,93,0.56,642.31,10
54718,11977,32,1.64,95.42,0
54719,11977,69,1.7,494.35,10
54720,11977,74,1.0,42.56,15
54721,11978,26,1.49,115.25,0
54722,11978,27,1.16,155.98,5
54723,11978,30,1.9,145.27,10
54724,11978,49,0.46,127.41,0
54725,11978,87,1.66,472.19,15
54726,11979,29,1.48,90.93,5
54727,11979,73,1.0,45.19,0
54728,11979,10,1.84,63.7,10
54729,11979,96,1.87,333.02,0
54730,11979,19,0.74,78.19,5
54731,11979,53,1.33,127.64,15
54732,11980,2,1.47,70.71,10
54733,11980,59,0.64,493.85,5
54734,11980,49,1.17,127.41,5
54735,11980,12,0.75,86.7,10
54736,11980,69,0.34,494.35,15
54737,11980,85,1.0,39.01,5
54738,11980,38,1.87,116.39,0
54739,11980,17,1.15,101.8,10
54740,11980,74,2.0,42.56,0
54741,11981,19,0.34,78.19,10
54742,11981,37,1.92,91.96,10
54743,11981,62,0.95,323.63,0
54744,11981,5,1.01,106.88,0
54745,11981,49,0.49,127.41,5
54746,11981,23,0.73,144.74,10
54747,11981,62,0.77,323.63,10
54748,11981,49,0.89,127.41,15
54749,11981,102,0.82,622.95,10
54750,11981,66,0.86,506.57,10
54751,11981,31,1.14,103.88,0
54752,11981,99,0.93,484.29,15
54753,11981,61,1.88,268.76,10
54754,11982,64,1.51,480.06,0
54755,11982,62,0.39,323.63,0
54756,11982,51,1.94,189.18,10
54757,11982,34,0.86,132.0,5
54758,11982,36,1.78,87.71,10
54759,11982,70,1.32,444.53,5
54760,11983,83,1.0,44.85,0
54761,11983,68,1.64,389.95,0
54762,11983,101,1.36,514.24,10
54763,11983,17,0.98,101.8,0
54764,11983,14,1.02,92.91,5
54765,11983,3,1.71,69.85,0
54766,11984,75,2.0,42.97,0
54767,11984,9,0.73,75.04,0
54768,11985,52,0.6,175.27,0
54769,11985,80,3.0,59.15,15
54770,11985,55,1.54,162.32,0
54771,11985,32,0.65,95.42,0
54772,11985,79,1.0,74.07,0
54773,11986,97,0.67,624.06,0
54774,11986,29,0.64,90.93,0
54775,11986,33,1.4,119.99,0
54776,11986,97,1.34,624.06,0
54777,11987,102,1.76,622.95,10
54778,11987,26,0.8,115.25,15
54779,11987,84,2.0,39.3,15
54780,11987,83,1.0,44.85,10
54781,11988,14,1.04,92.91,0
54782,11988,81,2.0,57.15,5
54783,11989,69,1.0,494.35,10
54784,11989,61,0.81,268.76,10
54785,11989,10,0.79,63.7,10
54786,11989,17,0.38,101.8,15
54787,11989,83,3.0,44.85,0
54788,11989,63,0.56,336.58,15
54789,11989,24,1.62,122.05,10
54790,11989,7,1.66,80.41,0
54791,11990,50,0.36,127.26,5
54792,11991,79,1.0,74.07,0
54793,11991,86,1.0,50.38,0
54794,11991,96,1.18,333.02,5
54795,11991,78,1.0,51.93,0
54796,11991,72,1.67,471.68,10
54797,11992,88,1.08,454.64,0
54798,11992,85,2.0,39.01,0
54799,11992,76,3.0,50.48,10
54800,11992,83,1.0,44.85,15
54801,11992,30,1.32,145.27,10
54802,11992,89,0.49,566.61,0
54803,11992,52,1.39,175.27,10
54804,11992,62,1.3,323.63,0
54805,11992,54,0.86,180.24,0
54806,11993,41,1.71,188.79,5
54807,11993,1,1.63,69.72,0
54808,11993,95,1.84,446.25,0
54809,11994,51,1.77,189.18,0
54810,11994,51,1.66,189.18,0
54811,11995,33,1.65,119.99,0
54812,11995,99,0.82,484.29,5
54813,11995,18,1.46,90.85,0
54814,11995,83,3.0,44.85,15
54815,11995,80,1.0,59.15,10
54816,11995,63,0.32,336.58,0
54817,11995,4,0.31,85.3,10
54818,11995,3,0.71,69.85,0
54819,11995,60,0.91,325.54,0
54820,11995,15,1.07,68.97,0
54821,11995,34,1.59,132.0,10
54822,11996,7,1.36,80.41,10
54823,11996,28,1.96,150.62,0
54824,11996,87,0.92,472.19,5
54825,11996,34,1.28,132.0,0
54826,11996,15,0.84,68.97,10
54827,11997,52,0.91,175.27,0
54828,11997,17,1.13,101.8,0
54829,11997,10,1.8,63.7,0
54830,11997,7,1.4,80.41,10
54831,11997,83,1.0,44.85,0
54832,11997,27,0.7,155.98,0
54833,11997,38,0.33,116.39,0
54834,11998,21,1.38,141.81,0
54835,11998,54,1.04,180.24,5
54836,11999,30,0.34,145.27,0
54837,11999,103,0.49,375.12,5
54838,11999,84,1.0,39.3,10
54839,12000,100,0.85,339.26,0
54840,12000,66,1.84,506.57,5
54841,12000,19,1.78,78.19,15
54842,12000,77,1.0,37.81,0
54843,12001,21,1.81,141.81,0
54844,12001,1,0.65,69.72,15
54845,12001,68,1.3,389.95,0
54846,12001,74,1.0,42.56,5
54847,12002,61,1.42,268.76,15
54848,12002,49,0.73,127.41,15
54849,12002,7,1.72,80.41,0
54850,12002,73,2.0,45.19,0
54851,12002,63,1.88,336.58,0
54852,12002,47,1.4,138.47,10
54853,12002,49,2.0,127.41,5
54854,12002,59,0.32,493.85,0
54855,12003,12,0.69,86.7,0
54856,12003,37,1.31,91.96,10
54857,12003,34,1.94,132.0,0
54858,12003,4,1.71,85.3,0
54859,12003,41,1.6,188.79,0
54860,12004,41,1.88,188.79,0
54861,12004,56,1.71,480.14,0
54862,12004,22,1.33,135.76,0
54863,12004,99,1.86,484.29,15
54864,12004,21,1.31,141.81,0
54865,12005,8,1.76,118.14,0
54866,12005,16,0.38,119.73,5
54867,12005,43,0.5,151.48,0
54868,12005,80,3.0,59.15,10
54869,12005,15,0.45,68.97,0
54870,12005,44,1.34,131.81,5
54871,12005,70,1.63,444.53,10
54872,12006,61,0.88,268.76,0
54873,12006,50,1.75,127.26,5
54874,12006,81,1.0,57.15,0
54875,12006,81,3.0,57.15,10
54876,12006,29,0.49,90.93,0
54877,12006,28,1.88,150.62,10
54878,12006,66,1.94,506.57,0
54879,12006,82,1.0,73.18,0
54880,12006,68,1.41,389.95,0
54881,12007,5,0.79,106.88,5
54882,12007,42,1.16,144.77,5
54883,12007,8,0.7,118.14,5
54884,12007,9,0.8,75.04,0
54885,12007,62,1.68,323.63,0
54886,12007,60,1.42,325.54,0
54887,12008,103,1.13,375.12,0
54888,12008,17,1.14,101.8,0
54889,12008,37,1.55,91.96,0
54890,12008,70,0.53,444.53,5
54891,12008,57,1.98,365.92,10
54892,12008,31,1.25,103.88,5
54893,12009,22,0.93,135.76,5
54894,12009,79,1.0,74.07,5
54895,12009,61,1.28,268.76,10
54896,12009,10,1.44,63.7,5
54897,12010,82,2.0,73.18,10
54898,12010,50,2.0,127.26,0
54899,12010,49,0.77,127.41,0
54900,12011,68,1.52,389.95,10
54901,12011,82,2.0,73.18,0
54902,12011,92,1.66,322.88,10
54903,12012,39,0.68,130.99,0
54904,12012,41,0.52,188.79,0
54905,12012,67,1.47,499.02,0
54906,12012,32,0.73,95.42,5
54907,12012,72,0.67,471.68,15
54908,12013,66,1.6,506.57,15
54909,12013,82,3.0,73.18,0
54910,12013,66,1.44,506.57,0
54911,12013,51,1.54,189.18,0
54912,12013,6,0.65,110.57,0
54913,12013,10,0.41,63.7,5
54914,12014,8,0.41,118.14,0
54915,12014,89,0.36,566.61,0
54916,12014,101,1.72,514.24,5
54917,12014,81,2.0,57.15,15
54918,12014,7,0.69,80.41,0
54919,12015,34,0.49,132.0,0
54920,12016,67,1.06,499.02,0
54921,12016,66,0.9,506.57,0
54922,12017,63,1.44,336.58,15
54923,12017,12,1.0,86.7,0
54924,12017,76,1.0,50.48,5
54925,12017,70,1.89,444.53,0
54926,12017,92,1.45,322.88,0
54927,12018,83,2.0,44.85,0
54928,12018,6,0.63,110.57,0
54929,12018,12,1.83,86.7,5
54930,12018,39,1.94,130.99,10
54931,12018,100,1.86,339.26,0
54932,12018,52,1.45,175.27,0
54933,12018,10,0.48,63.7,0
54934,12018,92,0.97,322.88,5
54935,12019,73,1.0,45.19,0
54936,12019,40,1.3,113.29,0
54937,12019,91,0.9,562.14,5
54938,12019,11,1.94,63.21,0
54939,12019,3,1.2,69.85,0
54940,12019,18,0.7,90.85,5
54941,12019,68,1.73,389.95,10
54942,12020,33,0.53,119.99,10
54943,12020,17,0.55,101.8,10
54944,12020,5,0.3,106.88,0
54945,12020,97,1.03,624.06,5
54946,12020,47,1.49,138.47,0
54947,12020,50,1.35,127.26,15
54948,12020,98,0.75,502.38,0
54949,12020,2,1.42,70.71,15
54950,12021,99,0.5,484.29,0
54951,12022,73,2.0,45.19,0
54952,12022,10,0.37,63.7,0
54953,12022,67,0.91,499.02,15
54954,12022,34,1.03,132.0,5
54955,12023,70,0.4,444.53,10
54956,12023,31,1.06,103.88,5
54957,12023,11,0.65,63.21,0
54958,12023,2,1.58,70.71,0
54959,12023,26,0.56,115.25,0
54960,12024,103,0.83,375.12,10
54961,12024,8,1.49,118.14,0
54962,12024,45,1.72,117.18,5
54963,12024,98,0.92,502.38,0
54964,12024,102,0.9,622.95,15
54965,12024,98,1.75,502.38,0
54966,12025,7,0.3,80.41,0
54967,12025,69,0.38,494.35,0
54968,12025,64,1.55,480.06,15
54969,12025,26,0.7,115.25,10
54970,12026,71,1.87,447.37,5
54971,12026,12,0.5,86.7,0
54972,12026,61,1.61,268.76,0
54973,12026,37,1.58,91.96,0
54974,12026,103,0.58,375.12,0
54975,12026,70,1.81,444.53,5
54976,12026,45,1.73,117.18,0
54977,12027,26,1.84,115.25,0
54978,12027,97,1.2,624.06,0
54979,12028,14,0.82,92.91,15
54980,12028,96,1.23,333.02,10
54981,12029,74,3.0,42.56,5
54982,12029,33,1.36,119.99,0
54983,12029,36,1.73,87.71,0
54984,12029,4,1.59,85.3,0
54985,12030,79,1.0,74.07,0
54986,12030,16,1.13,119.73,5
54987,12031,14,0.41,92.91,0
54988,12031,38,0.7,116.39,15
54989,12031,82,3.0,73.18,0
54990,12031,50,0.75,127.26,0
54991,12031,67,0.35,499.02,10
54992,12031,81,1.0,57.15,5
54993,12032,62,0.79,323.63,0
54994,12033,49,0.39,127.41,0
54995,12033,61,1.76,268.76,0
54996,12033,16,0.93,119.73,0
54997,12033,43,1.76,151.48,0
54998,12034,69,1.23,494.35,0
54999,12034,98,0.73,502.38,0
55000,12034,79,2.0,74.07,0
55001,12034,43,1.04,151.48,0
55002,12034,60,0.78,325.54,10
55003,12034,33,1.62,119.99,10
55004,12034,102,1.04,622.95,0
55005,12035,46,1.56,156.6,5
55006,12035,24,0.72,122.05,0
55007,12035,40,1.93,113.29,5
55008,12036,59,0.6,493.85,0
55009,12036,32,0.54,95.42,0
55010,12036,1,1.2,69.72,15
55011,12036,24,1.68,122.05,15
55012,12037,22,1.88,135.76,0
55013,12037,15,1.67,68.97,0
55014,12037,21,1.71,141.81,0
55015,12037,12,1.25,86.7,0
55016,12037,103,1.15,375.12,0
55017,12037,92,0.95,322.88,0
55018,12037,98,0.43,502.38,10
55019,12037,42,0.74,144.77,0
55020,12037,52,1.53,175.27,0
55021,12037,82,3.0,73.18,0
55022,12038,50,1.92,127.26,0
55023,12038,17,1.31,101.8,10
55024,12038,22,1.95,135.76,0
55025,12038,49,0.78,127.41,0
55026,12038,43,0.53,151.48,10
55027,12038,88,1.54,454.64,0
55028,12038,46,1.35,156.6,0
55029,12039,1,1.85,69.72,0
55030,12039,72,0.99,471.68,5
55031,12039,3,0.73,69.85,0
55032,12039,63,1.95,336.58,0
55033,12039,28,1.6,150.62,0
55034,12039,48,1.24,147.92,10
55035,12039,88,1.4,454.64,15
55036,12039,11,1.39,63.21,5
55037,12040,55,1.46,162.32,15
55038,12040,97,1.93,624.06,0
55039,12040,31,1.94,103.88,0
55040,12040,86,1.0,50.38,5
55041,12040,71,1.06,447.37,10
55042,12041,46,0.9,156.6,0
55043,12041,100,1.2,339.26,10
55044,12041,102,1.42,622.95,0
55045,12041,71,0.34,447.37,10
55046,12041,100,1.75,339.26,15
55047,12042,65,1.69,438.6,0
55048,12042,70,1.41,444.53,10
55049,12042,10,0.88,63.7,15
55050,12042,58,1.45,505.62,5
55051,12043,62,0.62,323.63,0
55052,12043,73,2.0,45.19,10
55053,12043,17,1.95,101.8,0
55054,12043,4,1.81,85.3,5
55055,12043,49,1.55,127.41,10
55056,12043,27,0.33,155.98,0
55057,12043,21,1.74,141.81,10
55058,12043,47,0.87,138.47,5
55059,12044,4,0.8,85.3,5
55060,12044,52,1.67,175.27,0
55061,12044,80,1.0,59.15,0
55062,12044,25,1.73,108.45,15
55063,12045,8,0.86,118.14,0
55064,12045,74,2.0,42.56,0
55065,12045,8,1.84,118.14,15
55066,12045,44,1.86,131.81,15
55067,12045,62,1.72,323.63,5
55068,12045,10,1.91,63.7,5
55069,12045,25,1.28,108.45,15
55070,12045,72,0.42,471.68,0
55071,12045,4,0.97,85.3,0
55072,12045,14,0.75,92.91,0
55073,12045,27,1.97,155.98,0
55074,12046,70,0.37,444.53,0
55075,12046,75,2.0,42.97,0
55076,12046,68,1.1,389.95,0
55077,12046,34,1.48,132.0,10
55078,12047,49,1.87,127.41,5
55079,12047,2,0.62,70.71,0
55080,12047,79,1.0,74.07,0
55081,12048,95,0.42,446.25,0
55082,12048,55,1.01,162.32,0
55083,12048,37,0.73,91.96,15
55084,12048,53,1.8,127.64,10
55085,12048,78,3.0,51.93,0
55086,12048,77,2.0,37.81,15
55087,12048,56,1.77,480.14,10
55088,12049,14,0.73,92.91,10
55089,12049,97,1.17,624.06,10
55090,12049,12,0.77,86.7,0
55091,12049,64,1.04,480.06,15
55092,12050,31,0.7,103.88,5
55093,12050,61,1.09,268.76,0
55094,12050,17,0.31,101.8,0
55095,12050,103,1.96,375.12,0
55096,12051,48,0.67,147.92,0
55097,12051,27,1.09,155.98,10
55098,12051,101,0.88,514.24,5
55099,12051,81,1.0,57.15,5
55100,12052,77,1.0,37.81,5
55101,12052,83,3.0,44.85,0
55102,12052,29,1.27,90.93,0
55103,12052,47,0.35,138.47,0
55104,12053,68,0.81,389.95,5
55105,12053,61,1.66,268.76,5
55106,12053,56,1.1,480.14,5
55107,12053,54,0.31,180.24,5
55108,12053,50,0.47,127.26,0
55109,12053,32,1.3,95.42,15
55110,12054,17,1.4,101.8,0
55111,12054,69,1.49,494.35,15
55112,12054,64,1.9,480.06,0
55113,12054,95,1.97,446.25,10
55114,12054,56,1.24,480.14,5
55115,12055,38,0.73,116.39,5
55116,12055,55,1.81,162.32,0
55117,12055,66,0.68,506.57,0
55118,12055,63,1.56,336.58,0
55119,12055,4,1.22,85.3,0
55120,12055,51,1.49,189.18,0
55121,12056,81,2.0,57.15,5
55122,12057,86,3.0,50.38,5
55123,12057,81,3.0,57.15,0
55124,12058,3,1.61,69.85,0
55125,12058,43,1.49,151.48,0
55126,12058,84,3.0,39.3,5
55127,12058,5,0.82,106.88,0
55128,12059,10,1.88,63.7,15
55129,12059,96,0.89,333.02,15
55130,12060,38,1.99,116.39,10
55131,12060,100,0.7,339.26,10
55132,12060,41,1.97,188.79,0
55133,12060,103,0.4,375.12,10
55134,12060,80,2.0,59.15,10
55135,12061,65,1.89,438.6,15
55136,12062,41,1.62,188.79,0
55137,12062,8,0.41,118.14,0
55138,12062,9,0.94,75.04,0
55139,12062,46,0.82,156.6,0
55140,12063,83,1.0,44.85,10
55141,12063,39,0.58,130.99,10
55142,12063,54,1.54,180.24,15
55143,12063,6,1.52,110.57,5
55144,12064,99,1.68,484.29,0
55145,12064,34,1.94,132.0,0
55146,12064,97,0.61,624.06,0
55147,12064,84,1.0,39.3,10
55148,12064,95,0.33,446.25,0
55149,12065,104,1.73,415.54,0
55150,12065,46,1.59,156.6,0
55151,12065,30,0.74,145.27,10
55152,12065,77,1.0,37.81,10
55153,12066,85,3.0,39.01,15
55154,12066,81,1.0,57.15,0
55155,12066,15,1.16,68.97,0
55156,12066,42,0.72,144.77,0
55157,12066,56,0.6,480.14,0
55158,12066,88,1.08,454.64,15
55159,12066,53,1.62,127.64,10
55160,12067,61,0.97,268.76,0
55161,12067,48,1.17,147.92,5
55162,12067,11,1.11,63.21,10
55163,12067,8,1.21,118.14,10
55164,12067,81,1.0,57.15,10
55165,12067,1,1.8,69.72,0
55166,12067,31,0.79,103.88,10
55167,12067,88,0.79,454.64,15
55168,12068,100,1.85,339.26,10
55169,12068,32,0.76,95.42,0
55170,12068,30,1.01,145.27,0
55171,12068,10,1.29,63.7,10
55172,12068,32,0.41,95.42,15
55173,12068,30,0.92,145.27,15
55174,12069,92,0.53,322.88,0
55175,12069,70,1.77,444.53,15
55176,12069,37,1.27,91.96,0
55177,12070,2,1.27,70.71,0
55178,12070,97,0.98,624.06,0
55179,12070,30,1.47,145.27,0
55180,12070,72,1.37,471.68,0
55181,12070,65,0.34,438.6,0
55182,12070,93,1.14,642.31,0
55183,12071,69,1.73,494.35,0
55184,12071,37,0.47,91.96,15
55185,12071,102,1.07,622.95,0
55186,12071,49,1.05,127.41,15
55187,12071,86,2.0,50.38,5
55188,12071,88,1.35,454.64,15
55189,12071,87,1.96,472.19,0
55190,12071,3,1.69,69.85,10
55191,12071,52,1.13,175.27,0
55192,12072,37,0.32,91.96,0
55193,12072,47,0.93,138.47,15
55194,12072,59,1.79,493.85,15
55195,12072,28,1.96,150.62,5
55196,12072,25,0.56,108.45,15
55197,12072,67,1.44,499.02,0
55198,12072,65,1.87,438.6,5
55199,12072,82,2.0,73.18,0
55200,12072,8,0.33,118.14,5
55201,12072,77,2.0,37.81,5
55202,12073,34,0.59,132.0,15
55203,12073,1,0.42,69.72,0
55204,12073,9,1.9,75.04,0
55205,12073,21,1.38,141.81,5
55206,12074,58,1.13,505.62,0
55207,12074,68,1.2,389.95,10
55208,12074,104,0.51,415.54,0
55209,12075,56,1.97,480.14,0
55210,12076,52,1.72,175.27,0
55211,12076,45,1.87,117.18,10
55212,12076,32,1.43,95.42,0
55213,12076,86,1.0,50.38,0
55214,12077,41,1.41,188.79,5
55215,12077,60,0.5,325.54,10
55216,12077,46,1.11,156.6,0
55217,12077,69,1.97,494.35,15
55218,12077,103,1.26,375.12,10
55219,12078,57,1.04,365.92,0
55220,12079,62,0.67,323.63,15
55221,12079,24,1.46,122.05,10
55222,12079,8,1.29,118.14,0
55223,12079,18,0.94,90.85,0
55224,12079,39,0.35,130.99,0
55225,12080,95,1.55,446.25,15
55226,12080,9,1.1,75.04,0
55227,12081,2,1.87,70.71,10
